,pessoa_id,idade,renda,situacao_moradia,tempo_trabalhado,emprestimo_id,motivo_emprestimo,score,valor_emprestimo,taxa_juros,inadimplente,razao_renda_emprestimo,historico_id,tempo_historico_credito,devedor
3455,6hBWPFYW-mF4Y,38,35000,Hipotecada,6,jPGllAbj-g2Cg,Negócio,6,4800,7.51,0,0.14,m1dXSMSP-BHZg,14,0
3456,aPjC7tjD-I48T,34,32000,Hipotecada,12,Fhd0BBD8-2kPT,Melhoramento do lar,6,2275,6.17,0,0.07,Svkgn7Gl-JWdA,10,0
3457,my5zgoGC-teeU,27,97000,Hipotecada,4,HUeGkgkP-zoT4,Pessoal,4,8275,10.59,1,0.09,NcjKuNqv-iM1c,5,1
3458,xkvS5KuG-0udY,30,36432,Aluguel,1,jZqfuHHo-hDzH,Educação,3,19000,15.21,1,0.52,Hg8Sf36h-d4sb,5,1
3459,v6gbhuOt-gizS,27,36000,Aluguel,11,TMmxsW6G-z5Ni,Médico,6,3000,8.0,0,0.08,c0aXqTJp-KDng,9,0
3460,ccU5LAlm-oeHq,52,54000,Aluguel,0,LtTdF3HU-KFgJ,Pessoal,6,1500,8.49,1,0.03,Adc5z7H5-W6D2,24,0
3461,IFosmpcn-RH5k,32,41000,Aluguel,2,3T5L3JbR-dSI0,Médico,3,6400,15.65,1,0.16,QOcLpQcm-xRHa,6,1
3463,Ply9ayEZ-vaDh,30,53000,Hipotecada,3,HBQJQ1oX-Y6sT,Melhoramento do lar,6,12500,6.03,0,0.24,qzu2A3K0-Qmdy,7,0
3464,PyoCgZgl-8kh7,36,75000,Hipotecada,6,CqJk0cD0-mJ4Z,Médico,6,10000,6.99,0,0.13,vw38v6p9-KxhI,13,0
3465,x6lLvpxF-4OMJ,21,28800,Hipotecada,2,RtR7wfgr-79xb,Pessoal,4,5500,13.23,0,0.19,uybGkPJC-Q3i3,2,1
3466,3XydiKz8-4mfr,24,43000,Aluguel,9,GCsP3YYF-ZOH6,Médico,6,18000,7.9,1,0.42,Ao46Sksq-tXDM,2,0
3467,xm68MXG2-L9uA,25,36000,Aluguel,0,TEiHs9n7-wsN1,Quitação de dividas,4,7500,13.49,0,0.21,STqKJQR2-Xcqv,4,0
3468,tQeemahL-EAgY,22,41000,Hipotecada,6,QWFlmpEU-H4Kb,Educação,4,10000,13.57,1,0.24,lkvGCCWi-JhSB,4,0
3469,4yH8p8Y6-7iqE,54,79864,Hipotecada,5,kGeq0L66-cDAh,Pessoal,5,1800,9.88,0,0.02,1tHcWUrv-pXS2,21,0
3470,sIERhITH-bO25,29,47133,Aluguel,5,MbpaF3GS-OyCu,Quitação de dividas,5,5100,11.86,0,0.11,HW9Uh4Hj-9mtL,7,0
3471,Nk97l1tX-gxt9,25,30000,Aluguel,10,nhh1Hj4l-tmyS,Negócio,6,11400,7.51,1,0.38,3nIDrnDf-2KrY,4,0
3472,q34eDF5b-4nCl,28,62496,Aluguel,4,iw194Org-jHE7,Educação,6,12000,6.91,0,0.19,scOLE8ia-1WoS,5,0
3473,FkQrwfkd-sK5w,25,60000,Hipotecada,9,dej2H4kJ-XTip,Quitação de dividas,5,23275,12.42,0,0.39,dQcoBoiP-uyHh,3,0
3474,Kcvo9M9t-9hdv,21,33600,Própria,5,M8EraPgA-yJ9m,Negócio,5,3000,11.83,0,0.09,SaxNXOM6-uWBZ,4,0
3475,6Dd1RdGy-zaek,24,69764,Aluguel,2,zunM8Xzv-ImPd,Negócio,3,1500,14.42,1,0.02,1uBzPzqa-ah2W,4,1
3476,hM4gJToI-6ah7,25,30000,Aluguel,9,Ac5O5Yaa-fYoG,Pessoal,5,3000,11.71,0,0.1,Csmkt74D-Xfai,3,0
3477,aeyIXrMN-41Pi,29,62050,Hipotecada,13,zF3axdAv-OonF,Médico,2,3600,17.99,1,0.05,vScOksN5-lmC3,9,0
3479,SgjsTf1I-1Xg8,21,32400,Aluguel,2,icnPNWbr-zBW3,Negócio,4,10000,13.23,1,0.31,UTzTsGDd-aubE,3,1
3480,on9PGN2j-kcE9,25,36000,Hipotecada,0,Jgm6qyZQ-CTpK,Quitação de dividas,6,9000,7.14,0,0.25,vQhxbcji-ybqr,4,0
3481,hKrQO6w5-95wr,28,72000,Hipotecada,8,QkFTxP7K-GQUB,Pessoal,3,7500,6.0,0,0.1,L1sn7HkF-mtPb,10,0
3482,pnzXfrT4-TpCh,30,75000,Hipotecada,2,U55wBHJM-77XJ,Melhoramento do lar,4,21000,14.35,0,0.28,mluFeULW-ZCav,5,1
3483,JFPPMBUU-uhx1,25,19240,Aluguel,0,79crO550-I7vL,Melhoramento do lar,5,8875,10.65,1,0.46,5a5hm0to-unpk,4,0
3485,rcY8j8HU-wFXL,36,69996,Aluguel,6,oLAq2G0I-mh0l,Negócio,5,20400,10.37,0,0.29,umaFFTqR-axCu,14,0
3486,YWiAZ1tq-8pdH,21,78000,Aluguel,4,DPy84NjI-JP4r,Negócio,6,10000,5.99,0,0.13,zRLKltB6-wKtm,2,0
3487,e0lGh6Tt-CgBd,23,57468,Hipotecada,8,HPqenlmC-Cvtq,Educação,5,14075,9.91,0,0.24,PvnEXmpc-QNIo,2,0
3488,joMDyRL7-BMNw,23,40000,Hipotecada,2,lu24tlpB-R6jG,Médico,5,2000,10.99,0,0.05,XsPAF8Gs-kSh6,4,0
3489,LBsR6cav-jLMo,28,82000,Aluguel,12,mRiLc7Fu-a0FN,Negócio,0,16750,20.11,1,0.2,Q1pPFF4g-b9u7,10,1
3490,k6qkYxHh-eGq9,24,69000,Hipotecada,4,4UQich3L-JtGF,Quitação de dividas,3,25000,15.57,1,0.36,rsELQvJG-gRnA,2,0
3492,JKOcektC-AqAo,26,50000,Hipotecada,2,H2UnABwy-d1s1,Pessoal,3,20000,13.3,0,0.4,MPUrRhoY-ypnb,3,0
3493,RJlvYSfU-Jw09,26,67000,Hipotecada,1,Ktic3xLu-7PIG,Negócio,6,29000,7.51,0,0.43,RRkYKDkY-YZRQ,2,0
3494,puFH2jId-fYn1,30,20520,Aluguel,0,4AElqFkP-JQ7j,Médico,5,5000,9.99,0,0.24,tiGQEEBu-EOky,9,0
3495,WwxHoHWa-3DOP,23,103000,Aluguel,6,P1ucOEhc-1fB2,Pessoal,3,24250,15.7,0,0.24,AeqqBBMr-2jOU,2,0
3496,eBPK42eS-tUMK,26,60996,Hipotecada,2,H0bMfOmx-wfcx,Pessoal,5,12000,12.21,0,0.2,hEXA8E2b-NvKt,4,0
3497,6QMwwFEj-b232,28,60000,Própria,1,1pbHz9AT-SHKc,Melhoramento do lar,4,5000,14.27,0,0.08,lFgEHwfN-cBCi,5,1
3498,FGH7ijer-C7la,33,96000,Hipotecada,5,g13h8IDL-9kCQ,Negócio,6,9000,7.49,0,0.09,uiI6HpnL-rYLJ,7,0
3499,OXb1Q5Oy-2kaZ,37,70000,Aluguel,3,CYgfnWBD-AO77,Educação,5,4900,12.18,0,0.07,Jwaf2CHq-l7dZ,15,0
3500,zNplDMbd-NB0B,25,78200,Hipotecada,9,8pAaLovx-JT7Z,Médico,6,6000,6.54,0,0.08,5u2hjf2O-MP7J,3,0
3501,DBSpFrzW-I4Nu,31,60000,Aluguel,4,MkmlOzFC-gz80,Melhoramento do lar,6,25000,8.9,1,0.42,MPj0F0o0-sO0x,10,0
3503,WXXJGoeL-Yme2,23,18000,Aluguel,5,DgO5B1Ee-t285,Quitação de dividas,5,4000,10.99,1,0.22,gNPOMMwF-7g6j,3,0
3504,qTSOJliE-q1Nz,34,33500,Aluguel,0,tQz7bSmK-vu4B,Negócio,5,11200,12.21,1,0.33,hQdDZQs1-ukHX,9,0
3505,UpLDwl0d-WXWF,39,30000,Aluguel,3,eJsEO9ku-8fCs,Pessoal,5,6000,10.75,0,0.2,8hKEFW6n-t7uT,14,0
3506,WTx3RuyS-FMnc,22,56000,Aluguel,7,zCG7mi8b-UD7T,Educação,6,5500,9.38,0,0.1,cwwupzXe-Fsxw,3,0
3507,r2oU4CHr-EiFl,29,96050,Hipotecada,7,OsZhZbLZ-eBgf,Médico,4,15200,13.85,1,0.13,mYzaAQxW-k1k2,5,1
3508,eQ7LSq8E-B6TX,23,60000,Hipotecada,6,XUJF2hXq-z9eY,Negócio,6,10000,5.42,0,0.17,il3jxCYD-Bbbb,4,0
3509,MtpPzzGL-YDBh,52,36000,Aluguel,8,KKd7EHAO-FLp0,Quitação de dividas,5,11200,12.18,1,0.31,yyU1pkEl-8bTl,29,0
3510,hxX8etLR-pmu9,37,42000,Hipotecada,9,Wygzlutw-EPtX,Educação,4,4500,12.99,0,0.11,JQ0olpKT-x2Jy,12,0
3511,uFmLi1Ni-j8Od,58,27000,Aluguel,0,jUXYcqzv-zD1T,Melhoramento do lar,3,3500,16.0,1,0.13,lTPo5Z5O-lJDc,21,1
3512,M5H8jMmm-ymbj,22,57000,Hipotecada,6,Jo6fmoDY-w61A,Educação,6,7000,7.14,0,0.12,WEwAyLqt-kwQN,3,0
3513,CW4KuRH7-918U,26,36000,Aluguel,4,q60N1GbD-z49m,Negócio,5,5000,10.37,0,0.14,3nMG0QLn-HTlT,4,0
3514,Nb1y7Hgr-KJos,24,90000,Hipotecada,4,AIHkKBz8-06nT,Melhoramento do lar,6,5000,8.0,0,0.06,qzuEH0uy-OLf8,4,0
3515,J2porJnf-klGc,42,68000,Hipotecada,2,bMXhHJt4-UYI4,Negócio,6,5000,7.51,0,0.07,lMMgk8or-rTj7,17,0
3516,htpEePi4-bZnN,24,38000,Hipotecada,3,XBXWAnIQ-DOLC,Quitação de dividas,5,16000,10.99,0,0.42,S3av6MT7-ZuxG,2,0
3517,Gkj9xqB0-BKDH,52,65004,Aluguel,4,Z1w6aine-YnfL,Pessoal,3,20000,15.58,1,0.31,HngcS6Xm-588U,19,1
3518,k0LWkFst-yrIU,34,80000,Hipotecada,4,S3lxfKZW-mOzR,Melhoramento do lar,5,11000,10.99,0,0.14,fYz6P9AA-MYEF,6,0
3519,BGzMcduG-aEED,28,58200,Aluguel,11,XEcPvpDp-b0xA,Educação,2,20500,16.82,1,0.35,RWn3SFzK-bRk9,5,1
3520,7uLvmRRE-Hqss,23,52102,Hipotecada,1,x5F35rIX-IbPj,Médico,5,3500,10.75,1,0.06,Fcsk12BJ-NAwJ,3,0
3521,mgDPde0I-bvsZ,24,103000,Hipotecada,8,tsIcN9wi-KHs1,Quitação de dividas,4,21000,13.49,0,0.2,Eo8Y5tHG-yA0I,3,1
3522,qnT69UQh-uzHn,22,56004,Hipotecada,6,jcqzJHmm-msG5,Médico,5,6000,11.86,0,0.11,CuL5id4d-CPh8,3,0
3523,Sg4ZFDqM-60ZK,28,54000,Hipotecada,2,Z1C9HmbM-ZpYH,Educação,5,9250,11.36,0,0.17,UMLbB3bA-3geJ,10,0
3524,Z5paono1-2Q5s,29,37500,Aluguel,7,ZLdphouz-cJxO,Educação,5,3300,10.37,0,0.09,P0o2B1tg-dCSg,8,0
3525,flUCA9wk-3Pj3,31,57600,Hipotecada,5,RJohb3UG-ORGq,Educação,5,15000,10.25,0,0.26,C9FSZ8S0-cbdw,10,0
3526,ocMXeRZF-s9Cc,29,52000,Própria,0,FPISq2C7-zmtE,Negócio,5,16000,10.99,0,0.31,jeub4a8Y-WfWv,8,0
3527,7qeAnELY-Eefo,24,35000,Aluguel,9,rjctOwuF-10PA,Pessoal,6,7000,5.99,0,0.2,KYkpM6iy-E1BY,2,0
3528,qdXuuOqD-vIvr,40,136000,Hipotecada,5,xKzu2tX1-THUU,Melhoramento do lar,5,21000,9.99,0,0.15,bGvzIbl2-ugi1,16,0
3529,uhjfQITC-9mzB,23,44000,Hipotecada,3,pO4j6hqz-yjm5,Médico,5,5400,10.99,1,0.12,1WAAB13N-Uw3n,2,0
3530,Tmdue05h-AACx,33,50000,Aluguel,0,Ne3Ireiv-LZeJ,Negócio,4,12000,13.49,0,0.24,38ljdIxz-1nT4,7,0
3531,fxTX7Cqu-Lxo8,28,32400,Aluguel,3,2xDlgBl8-dkD6,Médico,3,4900,14.12,1,0.15,DvpKqWSS-EfZw,7,0
3532,sAii4A4o-kqPE,24,47000,Hipotecada,5,eXt2wDtm-SCJU,Quitação de dividas,4,10000,13.79,0,0.21,igJIEg9U-U5Zr,4,1
3533,5XKKvZWr-eJg4,21,35100,Aluguel,1,gCRjSUWH-Nfu7,Educação,6,3500,5.79,0,0.1,4lqLkrhu-smFC,2,0
3534,NNGN4GPs-pNNe,39,70000,Aluguel,3,WehFBM4h-d4oW,Pessoal,5,18000,11.14,0,0.26,lYaI6Bg7-4vYa,14,0
3535,KR8wGQqS-X06b,21,43000,Hipotecada,5,ECXAwIYs-yJRx,Pessoal,6,7000,6.62,0,0.16,CSSIweyi-GufL,4,0
3536,gaQTEcTt-xfJW,34,122400,Hipotecada,5,MXfQF2sj-hP81,Médico,5,6800,10.65,0,0.06,5ioBR7Sc-84wJ,10,0
3537,9IST8OH8-FM8x,25,82000,Aluguel,2,OnQ6x0SX-LY4o,Médico,6,9200,6.03,0,0.11,1EZgK1a2-qgeq,3,0
3538,7B6P2xB6-WORq,24,140300,Hipotecada,6,hWF77FPY-OPSv,Quitação de dividas,5,6000,11.14,0,0.04,0RrALdKG-sIOo,3,0
3539,WCGNFsqh-4jLm,23,10560,Aluguel,0,eon9TFTL-btv4,Quitação de dividas,5,2800,9.99,1,0.27,nruZIdgo-C704,4,0
3540,ludRGUjJ-Yj68,28,102058,Hipotecada,13,TWvRbbmi-KKt4,Educação,4,15000,13.92,0,0.15,R6Drk19y-hTlP,8,1
3541,ufeKADqb-cimB,37,123000,Hipotecada,1,syEAdO7x-EOad,Pessoal,4,35000,14.27,0,0.28,GqGo67Gc-aZ5l,16,1
3542,tFtQjsFJ-LxKU,22,34000,Hipotecada,6,h6xXWfv8-DjQj,Médico,5,4500,11.71,1,0.13,j7mjszRA-DnUX,2,0
3543,GRbhlRH0-WaYD,24,36000,Hipotecada,5,PtU7TE13-yn73,Quitação de dividas,5,7000,11.11,0,0.19,D1AEWSwe-CgOG,4,0
3544,Dupz1tLn-jodS,27,61000,Hipotecada,11,0PC5yJFx-CK1i,Educação,5,1200,10.37,0,0.02,P2lQCqR0-HyWN,9,0
3545,Ck2k6Ex1-gl1u,23,52000,Aluguel,3,qJl56mhg-Qws5,Educação,5,7000,10.65,0,0.13,pBceleGX-PA9I,2,0
3546,46cE8drQ-kZNw,30,33280,Aluguel,1,hhiMLvsm-rxr2,Médico,4,4000,13.79,0,0.12,cyDPC34e-hwh7,9,0
3547,ueodXfwG-U8W5,26,62000,Aluguel,1,7m0Lnb1s-Ohls,Médico,4,5200,15.96,0,0.08,NHsQYIPj-6CEC,4,0
3548,2yKBnGGU-9dd7,21,52000,Hipotecada,4,SeocGZLc-OGxh,Pessoal,3,2000,15.62,0,0.04,mKhBI0au-I20M,4,0
3549,HgUR6Xul-0lKd,33,35600,Aluguel,1,KgBKgd7R-sGIX,Médico,4,6000,13.49,1,0.17,GzrXJdtf-irdP,6,1
3550,yEKApidM-foTD,26,37000,Aluguel,2,Bvjbe57R-YwIU,Negócio,6,2500,7.14,0,0.07,qDZiSeEd-LoNy,3,0
3551,9PoJbd40-94MU,24,30000,Aluguel,7,oztAoT90-9LGn,Médico,4,8000,13.61,0,0.27,2R42PJfr-jH68,3,1
3552,4rTjsusB-hqJ4,27,51600,Aluguel,12,5wuiNQOf-UJrX,Educação,6,6000,8.49,0,0.12,mHQacOqE-kPQq,6,0
3553,MCrO89Ue-JxEM,23,92000,Hipotecada,7,WnxYiGRX-BmHW,Pessoal,6,12000,6.62,0,0.13,ayYuyRBH-n28U,3,0
3554,euDjnoLU-pELw,22,40906,Aluguel,4,x9tJdLzp-9S8z,Negócio,5,7500,9.63,0,0.18,ZQy3CZvs-x7Xv,2,0
3555,4mFjyJuJ-ZqhT,23,71000,Hipotecada,7,Kz3GQalZ-oyuw,Educação,6,9600,7.51,0,0.14,qnl6JEY0-P2rh,4,0
3557,DscQULjB-2goQ,25,36228,Aluguel,4,Sd8dnHj7-MlNL,Médico,6,2500,7.66,1,0.07,3e64cSRH-2b6J,2,0
3558,eAu70Zhd-Y56P,30,45000,Aluguel,2,er6B2m2B-q8IW,Educação,6,13250,7.9,0,0.29,LQ9HMk7s-PYcp,9,0
3559,Mwupb94r-N156,35,48000,Hipotecada,8,oMXcwG0y-GxuP,Médico,4,2000,11.97,0,0.04,TdMj1cEO-9eHf,10,0
3560,NeaO1uQv-fDS8,21,18000,Própria,1,K4DytTAb-DrJO,Pessoal,5,2500,11.36,0,0.14,hozZLTkg-uC0w,3,0
3561,5HxSTRH8-57ej,32,40500,Aluguel,0,lDZnu9we-ib1a,Negócio,4,6000,14.26,0,0.15,fIIXQxSW-infh,5,1
3562,8i19jJ2e-wUqg,28,51000,Aluguel,5,xfWqaYTL-HGAP,Quitação de dividas,5,6000,12.69,0,0.12,gJ4r7FXL-JazU,5,0
3563,F0mwhHZo-EcAn,24,23000,Aluguel,1,sMu1zBt5-csxK,Quitação de dividas,5,7200,12.69,1,0.31,FGtd6Nug-56aa,2,0
3564,osYRljt1-YH9e,35,30000,Hipotecada,11,hSbQoWzt-Pgsq,Médico,5,11000,10.65,0,0.37,Nkd5AwXX-2165,10,0
3565,WPqPe0AR-zCxH,23,80400,Aluguel,4,NJlznm9W-qXWH,Pessoal,6,9000,7.51,0,0.11,Ui6yrfds-geTD,2,0
3567,cuppReFd-Pn8d,23,55000,Aluguel,5,uXeComBt-kFvm,Negócio,5,20000,12.53,1,0.36,uCt4NWxH-2Ng1,3,0
3569,t0efHAoY-d1FE,23,18000,Aluguel,5,fOHFZl5v-GJuN,Pessoal,5,4000,10.99,1,0.22,aQEibcBl-DYGC,2,0
3570,ZZUY0Z0e-GalT,25,65000,Hipotecada,3,yyYmqYnp-URlg,Melhoramento do lar,5,1200,10.99,0,0.02,xA6L3W18-BLKs,2,0
3571,3mK6codC-ifOJ,40,83000,Aluguel,3,iviGuUDO-Ndpt,Melhoramento do lar,3,23000,12.36,1,0.28,Ukq6YsxC-Knyq,11,1
3572,AFPEDA9l-Tn4L,32,122004,Hipotecada,13,O7vS8cNF-U3Gr,Médico,6,10000,8.59,0,0.08,24rEGqH4-uWmn,10,0
3573,iezckiwO-9cAX,27,56888,Aluguel,8,6anL2nDQ-Eqk1,Educação,3,8000,16.29,0,0.14,Y7nPwdnZ-aCZ5,5,1
3574,k7jf7ZOX-Z8Jy,28,86000,Hipotecada,12,2EGY6kfT-FsAF,Negócio,6,15600,5.99,0,0.18,Rw8BHS1c-BYI7,7,0
3575,ZPSz5HWY-yTN0,23,88000,Aluguel,0,qNZNB5ca-6JqW,Educação,4,15000,10.28,0,0.17,J43UrKJH-x4i6,2,0
3576,Oy1tgBZL-p7KP,22,100000,Aluguel,3,PBmY1NAe-ufZ1,Educação,4,6000,12.98,0,0.06,2KJtX4jH-IiUt,2,1
3577,8bW6Us0L-sebJ,27,72000,Hipotecada,2,9KL9iAIn-3LJx,Médico,6,21100,8.9,0,0.29,OGisctOJ-OomE,8,0
3578,7WZmTdIo-kALM,29,82450,Hipotecada,11,7dIbUNhu-p0YO,Médico,2,7500,14.5,1,0.08,n08pb972-IkPU,9,0
3579,LdXgymEO-05eY,35,68231,Aluguel,3,EA4tkJab-YWsO,Educação,4,22400,12.99,1,0.33,WkTmqh1f-sFLQ,7,1
3580,6uDbzT7x-kwww,30,110000,Própria,14,CxiJRDos-iNZl,Negócio,4,12000,13.57,0,0.11,rvGLMjDd-9vON,7,1
3581,z4y2cKRg-FtKo,35,40000,Aluguel,3,gxWF9RHP-PUig,Negócio,3,7000,16.07,0,0.17,priHrQHc-554c,8,1
3582,uBwpyh0o-FdMU,23,75000,Aluguel,4,4WrE9eEO-XX80,Negócio,6,5000,7.49,0,0.07,qPjmwkKJ-uZQq,4,0
3583,uYaY3p3I-9jUP,28,50000,Hipotecada,7,uZRO9wUy-kuhb,Pessoal,3,6000,15.99,0,0.12,iZFLd9vL-rcAp,9,1
3584,NfMxq0ee-Q6BR,25,35000,Aluguel,9,TIJD5tpf-ckqj,Médico,6,7200,8.9,0,0.21,p54us1Mf-DXjo,3,0
3585,qiW4jbi7-Y7Ly,41,40000,Aluguel,3,4mQZnrae-6tjO,Pessoal,6,9200,7.49,0,0.23,9ibz2AIM-YIMD,13,0
3586,MRRyp1J2-6P2H,26,111000,Hipotecada,10,ODBmilje-dzC1,Médico,6,5000,5.79,0,0.05,GWO9rP9J-bDT4,3,0
3587,sjLsYsFi-59Ai,34,47000,Aluguel,7,wH8vFS7s-6I2C,Educação,4,5000,12.73,0,0.11,LNEmks6g-uiQq,6,0
3588,KWYhSkmI-B0pB,30,90000,Aluguel,2,RWbeGMfl-1jxK,Educação,5,7200,11.99,0,0.08,wyT8pfjo-e9ce,7,0
3589,8Z0pdbTJ-351H,23,40000,Aluguel,3,qREsWvdr-degf,Negócio,5,1000,10.62,0,0.03,XU9kns9U-Lj2S,4,0
3590,i0UbjUSw-Siws,22,125004,Outro,6,afs3laxg-edmu,Negócio,3,10000,14.74,0,0.08,jHxLbSWk-pTWL,2,0
3591,LdXjmZys-tZOR,40,120000,Hipotecada,6,7Az3HgIX-ihiP,Pessoal,5,9600,10.59,0,0.08,NazyROk4-2xkK,14,0
3592,fZAjXgkZ-NefP,29,45000,Aluguel,1,iXP1rBct-GF5D,Melhoramento do lar,6,6000,5.79,1,0.13,KtzXZaPh-HDE0,10,0
3593,HdaKkekD-5Sh2,26,103992,Aluguel,10,9RlkcBye-AEh8,Negócio,6,5000,7.88,0,0.05,jTr2Bevp-2JgU,3,0
3594,BBQBz2Wb-vS2x,25,85000,Hipotecada,0,x3vNuSNC-6WZe,Educação,6,14000,5.79,0,0.16,E6hzeSBu-mJW2,2,0
3595,L7K4QiAc-tq2X,30,60000,Hipotecada,14,jxTD3xIX-pKDT,Educação,5,4500,10.83,0,0.07,5RvRn0OI-asHk,10,0
3596,jH9q6l6e-XCaC,22,90000,Hipotecada,3,qUgxhdHc-4muO,Educação,4,25000,12.73,0,0.28,dBI3KoIc-CatG,4,0
3597,ndywNWhn-OfAJ,22,54000,Aluguel,1,72hKyZmy-NTln,Educação,4,7000,13.47,0,0.13,wFGrDXOW-8mPT,2,1
3598,9Abl86aS-4pcj,22,55000,Hipotecada,7,1cF0jhOl-8H2N,Médico,5,13500,9.67,0,0.25,iXS8sk6f-i0Nf,2,0
3599,6YGfnUPK-TKqQ,23,30000,Aluguel,1,3U56341M-xFIz,Educação,3,1450,15.58,1,0.05,0l2RF0XD-nd7m,3,1
3601,5wicBftX-Ti2j,32,30000,Hipotecada,0,6Ksvm3d6-g1A2,Negócio,6,9000,5.42,0,0.3,KMJdf44m-1omo,9,0
3602,0stWhpki-vG5Z,30,111000,Aluguel,3,eREEG1KY-akZ1,Negócio,4,15450,10.91,0,0.14,LqXtwdCq-Cy6a,7,1
3603,KvQaWziu-9ixa,26,48000,Hipotecada,10,JkUne4jX-xnNt,Quitação de dividas,4,11000,13.49,0,0.23,GAkBd8wx-UfWf,3,0
3605,ftaffzZO-hvpg,25,54996,Aluguel,3,yrL2H63U-7sR0,Melhoramento do lar,5,12000,10.37,0,0.22,dK7oAN5N-5Qrt,2,0
3606,M4DvRP8g-uAQG,28,50000,Aluguel,2,6DsRJ6ec-AqLq,Educação,5,3000,10.37,0,0.06,pEopv7oP-peJA,9,0
3607,8axwZDXG-sim6,22,83600,Própria,6,JIl3kQxX-ygFg,Negócio,4,7500,13.11,0,0.09,ByDdPbKk-R5T5,4,1
3608,EFnXyf8l-N5Aq,24,23196,Aluguel,1,OUiKlBx8-aGmm,Educação,3,7500,13.24,1,0.32,Wb34Qh8u-7eL5,2,0
3610,6GoES2TO-D9jc,30,31800,Aluguel,2,8XkGfJUS-So6m,Negócio,5,14400,10.75,1,0.45,E1S9W0Dm-SBWM,7,0
3611,MJoq2sqp-8NG2,28,80000,Hipotecada,13,6nuCXAK9-NE1E,Educação,5,21000,11.36,0,0.26,WUfZD1ta-QbmY,10,0
3612,QURMFQDf-ziyr,24,44000,Hipotecada,0,TT65d8Eb-rfJS,Educação,3,15000,15.31,1,0.34,2yzykksK-tUXB,2,0
3613,rdPIb8iT-s6B5,21,52240,Aluguel,5,pxgiBYsI-yPt9,Médico,2,18000,19.69,1,0.34,263AN2rw-a447,2,0
3614,xJzmn3gj-J8Dn,28,99996,Hipotecada,6,YXbD7p3r-iYFu,Negócio,6,10000,5.42,0,0.1,fNe25H58-EurI,9,0
3615,MifytRDh-6eS1,41,95000,Própria,2,MEvEQyy3-mpWc,Melhoramento do lar,4,21600,13.92,0,0.23,WtwM3xE0-hLGk,11,1
3617,HKshaX7U-tsye,24,48000,Hipotecada,4,27rgINSd-jcL4,Educação,6,5000,5.99,0,0.1,WWMa3GtJ-fyw6,2,0
3618,foUHec0Y-eiXf,21,65000,Hipotecada,5,SQ6CmD7x-E7Ad,Negócio,6,10000,6.03,0,0.15,HY8etuEP-gsqd,3,0
3619,YkNeTGNv-y6dz,30,80000,Aluguel,5,sYm30fwt-C8Kv,Pessoal,5,13600,12.42,0,0.17,h06OWvHn-r9Uh,9,0
3620,lHS95Z9g-Hb0i,26,57000,Aluguel,0,mM265BlC-x9BH,Médico,5,12000,10.99,0,0.21,2zRKj9j3-pxx9,4,0
3621,Iwk0juv8-OGa9,33,32004,Hipotecada,4,Qpl4yjBM-OpAy,Pessoal,5,6000,10.74,0,0.19,QvAHYLI1-LUO7,7,0
3622,IA0HWDWB-3vPr,38,140000,Hipotecada,0,sRY88xrT-LolM,Negócio,5,25000,9.99,0,0.18,BPG04dBj-6bLh,13,0
3623,2r5UJPqv-a1R1,22,53124,Hipotecada,4,cpUJkJhD-X8gc,Educação,4,6500,13.61,0,0.12,DUaDj3Jn-KhOi,3,0
3624,lqzkLyFm-94Be,23,68000,Hipotecada,2,Id4BcxZC-jWI2,Negócio,5,10000,10.37,0,0.15,MdOhIn7h-h5Lc,2,0
3625,3sTtjR8s-EMio,41,70000,Aluguel,2,UAhkyfr6-gdDG,Melhoramento do lar,6,10000,7.88,0,0.14,1mON30Mr-Ya3b,13,0
3626,0zaAnZPS-Ivj6,22,72500,Aluguel,6,zny9WKsw-Wt0D,Quitação de dividas,5,4200,11.71,0,0.06,ApXulK2k-OF1H,3,0
3627,ElfwwZzm-5jHP,27,60000,Hipotecada,8,RiYaCkal-s8jt,Pessoal,5,5000,9.63,0,0.08,RsqSYl5k-P9C4,6,0
3628,sF768t1I-uhIw,22,65500,Aluguel,4,WNWavzdJ-32T3,Educação,5,17600,10.74,0,0.27,dugGSH7b-z1AP,2,0
3629,MJgWjzuE-tc9M,29,56033,Hipotecada,7,ylqWaXme-Ufia,Negócio,4,16000,14.65,0,0.29,CUs3GZMB-7jYi,6,0
3630,xIwlhYSL-fnp6,33,50000,Hipotecada,8,HgzacnWR-gBGL,Médico,6,4000,5.42,0,0.08,PICeAnyy-hRtk,10,0
3631,vOXU7cey-ztJo,51,67619,Hipotecada,11,klTMYdH5-zElW,Pessoal,4,15000,13.11,0,0.22,3tjSpj0R-PpxT,27,0
3632,Y5U2iyTz-ySKZ,22,96000,Hipotecada,4,YoJXZsE5-DQ90,Negócio,6,8000,7.88,0,0.08,Shk3QJ37-Z7Ra,4,0
3633,pELgl9v3-TCG2,43,85000,Aluguel,14,H6Gn9Rs6-t34r,Educação,5,9000,11.89,0,0.11,OxTNdfbs-YkvK,11,0
3634,65OCJbbk-MWcO,23,44400,Hipotecada,8,QY8vb5DT-55Q6,Educação,4,2500,12.68,0,0.06,UvBpw5Gd-8UH8,3,0
3635,aq7Fxmq1-hDQ3,24,80000,Aluguel,6,rwzeaCgo-yOnM,Negócio,6,7250,5.42,0,0.09,cHlD4PbE-rYD5,2,0
